Date,Open,High,Low,Close,Adj Close,Volume,crypto_code,commercial_name
2024-01-17,43132.1015625,43189.890625,42189.30859375,42742.65234375,42742.65234375,20851232595,BTC-USD,Bitcoin
2024-01-18,42742.3125,42876.34765625,40631.171875,41262.05859375,41262.05859375,25218357242,BTC-USD,Bitcoin
2024-01-19,41278.4609375,42134.16015625,40297.45703125,41618.40625,41618.40625,25752407154,BTC-USD,Bitcoin
2024-01-20,41624.58984375,41877.89453125,41446.82421875,41665.5859375,41665.5859375,11586690904,BTC-USD,Bitcoin
2024-01-21,41671.48828125,41855.3671875,41497.0078125,41545.78515625,41545.78515625,9344043642,BTC-USD,Bitcoin
2024-01-22,41553.65234375,41651.20703125,39450.1171875,39507.3671875,39507.3671875,31338708143,BTC-USD,Bitcoin
2024-01-23,39518.71484375,40127.3515625,38521.89453125,39845.55078125,39845.55078125,29244553045,BTC-USD,Bitcoin
2024-01-24,39877.59375,40483.78515625,39508.796875,40077.07421875,40077.07421875,22359526178,BTC-USD,Bitcoin
2024-01-25,40075.55078125,40254.48046875,39545.6640625,39933.80859375,39933.80859375,18491782013,BTC-USD,Bitcoin
2024-01-26,39936.81640625,42209.38671875,39825.69140625,41816.87109375,41816.87109375,25598119893,BTC-USD,Bitcoin
2024-01-27,41815.625,42195.6328125,41431.28125,42120.0546875,42120.0546875,11422941934,BTC-USD,Bitcoin
2024-01-28,42126.125,42797.17578125,41696.91015625,42035.59375,42035.59375,16858971687,BTC-USD,Bitcoin
2024-01-29,42030.9140625,43305.8671875,41818.33203125,43288.24609375,43288.24609375,20668476578,BTC-USD,Bitcoin
2024-01-30,43300.2265625,43838.9453125,42711.37109375,42952.609375,42952.609375,23842814518,BTC-USD,Bitcoin
2024-01-31,42946.25,43717.40625,42298.9453125,42582.60546875,42582.60546875,24673628793,BTC-USD,Bitcoin
2024-02-01,42569.76171875,43243.16796875,41879.19140625,43075.7734375,43075.7734375,21423953779,BTC-USD,Bitcoin
2024-02-02,43077.640625,43422.48828125,42584.3359375,43185.859375,43185.859375,18603843039,BTC-USD,Bitcoin
2024-02-03,43184.96484375,43359.94140625,42890.80859375,42992.25,42992.25,11169245236,BTC-USD,Bitcoin
2024-02-04,42994.94140625,43097.64453125,42374.83203125,42583.58203125,42583.58203125,14802225490,BTC-USD,Bitcoin
2024-02-05,42577.62109375,43494.25,42264.81640625,42658.66796875,42658.66796875,18715487317,BTC-USD,Bitcoin
2024-02-06,42657.390625,43344.1484375,42529.01953125,43084.671875,43084.671875,16798476726,BTC-USD,Bitcoin
2024-02-07,43090.01953125,44341.94921875,42775.95703125,44318.22265625,44318.22265625,21126587775,BTC-USD,Bitcoin
2024-02-08,44332.125,45575.83984375,44332.125,45301.56640625,45301.56640625,26154524080,BTC-USD,Bitcoin
2024-02-09,45297.3828125,48152.49609375,45260.82421875,47147.19921875,47147.19921875,39316770844,BTC-USD,Bitcoin
2024-02-10,47153.52734375,48146.171875,46905.3203125,47771.27734375,47771.27734375,16398681570,BTC-USD,Bitcoin
2024-02-11,47768.96875,48535.9375,47617.40625,48293.91796875,48293.91796875,19315867136,BTC-USD,Bitcoin
2024-02-12,48296.38671875,50280.4765625,47745.76171875,49958.22265625,49958.22265625,34511985805,BTC-USD,Bitcoin
2024-02-13,49941.359375,50358.390625,48406.49609375,49742.44140625,49742.44140625,35593051468,BTC-USD,Bitcoin
2024-02-14,49733.4453125,52021.37109375,49296.83203125,51826.6953125,51826.6953125,39105608050,BTC-USD,Bitcoin
2024-02-15,51836.78515625,52820.06640625,51371.62890625,51938.5546875,51938.5546875,38564360533,BTC-USD,Bitcoin
2024-02-16,51937.7265625,52537.96875,51641.3671875,52160.203125,52160.203125,28180567298,BTC-USD,Bitcoin
2024-02-17,52161.67578125,52191.9140625,50669.66796875,51662.99609375,51662.99609375,20009091006,BTC-USD,Bitcoin
2024-02-18,51661.96875,52356.96484375,51233.70703125,52122.546875,52122.546875,17595377311,BTC-USD,Bitcoin
2024-02-19,52134.8125,52483.32421875,51711.8203125,51779.14453125,51779.14453125,21362184346,BTC-USD,Bitcoin
2024-02-20,51777.7265625,52945.05078125,50792.3125,52284.875,52284.875,33353758256,BTC-USD,Bitcoin
2024-02-21,52273.53515625,52368.81640625,50671.7578125,51839.1796875,51839.1796875,28624907020,BTC-USD,Bitcoin
2024-02-22,51854.64453125,52009.61328125,50926.29296875,51304.97265625,51304.97265625,25413900611,BTC-USD,Bitcoin
2024-02-23,51283.90625,51497.93359375,50561.77734375,50731.94921875,50731.94921875,21427078270,BTC-USD,Bitcoin
2024-02-24,50736.37109375,51684.1953125,50585.4453125,51571.1015625,51571.1015625,15174077879,BTC-USD,Bitcoin
2024-02-25,51565.21484375,51950.02734375,51306.171875,51733.23828125,51733.23828125,15413239245,BTC-USD,Bitcoin
2024-02-26,51730.5390625,54938.17578125,50931.03125,54522.40234375,54522.40234375,34074411896,BTC-USD,Bitcoin
2024-02-27,54519.36328125,57537.83984375,54484.19921875,57085.37109375,57085.37109375,49756832031,BTC-USD,Bitcoin
2024-02-28,57071.09765625,63913.1328125,56738.42578125,62504.7890625,62504.7890625,83239156760,BTC-USD,Bitcoin
2024-02-29,62499.18359375,63585.64453125,60498.73046875,61198.3828125,61198.3828125,65496611844,BTC-USD,Bitcoin
2024-03-01,61168.0625,63155.1015625,60802.52734375,62440.6328125,62440.6328125,40186368423,BTC-USD,Bitcoin
2024-03-02,62431.65234375,62458.69921875,61657.2890625,62029.84765625,62029.84765625,23888473685,BTC-USD,Bitcoin
2024-03-03,62031.578125,63230.2109375,61435.0234375,63167.37109375,63167.37109375,26253811450,BTC-USD,Bitcoin
2024-03-04,63137.00390625,68537.03125,62386.51953125,68330.4140625,68330.4140625,70670471105,BTC-USD,Bitcoin
2024-03-05,68341.0546875,69170.625,59323.91015625,63801.19921875,63801.19921875,102802940877,BTC-USD,Bitcoin
2024-03-06,63776.05078125,67637.9296875,62848.671875,66106.8046875,66106.8046875,68750229073,BTC-USD,Bitcoin
2024-03-07,66099.7421875,68029.921875,65655.53125,66925.484375,66925.484375,46989543159,BTC-USD,Bitcoin
2024-03-08,66938.09375,70083.0546875,66230.453125,68300.09375,68300.09375,59202881172,BTC-USD,Bitcoin
2024-03-09,68299.2578125,68673.0546875,68053.125,68498.8828125,68498.8828125,21609650379,BTC-USD,Bitcoin
2024-03-10,68500.2578125,70005.203125,68239.9765625,69019.7890625,69019.7890625,35683977532,BTC-USD,Bitcoin
2024-03-11,69020.546875,72850.7109375,67194.8828125,72123.90625,72123.90625,65716656765,BTC-USD,Bitcoin
2024-03-12,72125.125,72825.65625,68728.8515625,71481.2890625,71481.2890625,62554434520,BTC-USD,Bitcoin
2024-03-13,71482.1171875,73637.4765625,71334.09375,73083.5,73083.5,48212536929,BTC-USD,Bitcoin
2024-03-14,73079.375,73750.0703125,68563.0234375,71396.59375,71396.59375,59594605698,BTC-USD,Bitcoin
2024-03-15,71387.875,72357.1328125,65630.6953125,69403.7734375,69403.7734375,78320453976,BTC-USD,Bitcoin
2024-03-16,69392.484375,70046.2734375,64801.39453125,65315.1171875,65315.1171875,46842198371,BTC-USD,Bitcoin
2024-03-17,65316.34375,68845.71875,64545.31640625,68390.625,68390.625,44716864318,BTC-USD,Bitcoin
2024-03-18,68371.3046875,68897.1328125,66594.2265625,67548.59375,67548.59375,49261579492,BTC-USD,Bitcoin
2024-03-19,67556.1328125,68106.9296875,61536.1796875,61912.7734375,61912.7734375,74215844794,BTC-USD,Bitcoin
2024-03-20,61930.15625,68115.2578125,60807.78515625,67913.671875,67913.671875,66792634382,BTC-USD,Bitcoin
2024-03-21,67911.5859375,68199.9921875,64580.91796875,65491.390625,65491.390625,44480350565,BTC-USD,Bitcoin
2024-03-22,65489.9296875,66623.75,62355.37109375,63778.76171875,63778.76171875,41401116964,BTC-USD,Bitcoin
2024-03-23,63802.72265625,65976.3984375,63038.4921875,64062.203125,64062.203125,24738964812,BTC-USD,Bitcoin
2024-03-24,64070.75390625,67622.7578125,63825.8515625,67234.171875,67234.171875,27206630673,BTC-USD,Bitcoin
2024-03-25,67234.09375,71162.59375,66414.8359375,69958.8125,69958.8125,42700139523,BTC-USD,Bitcoin
2024-03-26,69931.328125,71535.7421875,69335.609375,69987.8359375,69987.8359375,36010437368,BTC-USD,Bitcoin
2024-03-27,69991.8984375,71727.6875,68381.9296875,69455.34375,69455.34375,40827113309,BTC-USD,Bitcoin
2024-03-28,69452.7734375,71546.0234375,68895.5078125,70744.953125,70744.953125,34374900617,BTC-USD,Bitcoin
2024-03-29,70744.796875,70913.09375,69076.65625,69892.828125,69892.828125,25230851763,BTC-USD,Bitcoin
2024-03-30,69893.4453125,70355.4921875,69601.0625,69645.3046875,69645.3046875,17130241883,BTC-USD,Bitcoin
2024-03-31,69647.78125,71377.78125,69624.8671875,71333.6484375,71333.6484375,20050941373,BTC-USD,Bitcoin
2024-04-01,71333.484375,71342.09375,68110.6953125,69702.1484375,69702.1484375,34873527352,BTC-USD,Bitcoin
2024-04-02,69705.0234375,69708.3828125,64586.59375,65446.97265625,65446.97265625,50705240709,BTC-USD,Bitcoin
2024-04-03,65446.671875,66914.3203125,64559.8984375,65980.8125,65980.8125,34488018367,BTC-USD,Bitcoin
2024-04-04,65975.6953125,69291.2578125,65113.796875,68508.84375,68508.84375,34439527442,BTC-USD,Bitcoin
2024-04-05,68515.7578125,68725.7578125,66011.4765625,67837.640625,67837.640625,33748230056,BTC-USD,Bitcoin
2024-04-06,67840.5703125,69629.6015625,67491.71875,68896.109375,68896.109375,19967785809,BTC-USD,Bitcoin
2024-04-07,68897.109375,70284.4296875,68851.6328125,69362.5546875,69362.5546875,21204930369,BTC-USD,Bitcoin
2024-04-08,69362.5546875,72715.359375,69064.2421875,71631.359375,71631.359375,37261432669,BTC-USD,Bitcoin
2024-04-09,71632.5,71742.5078125,68212.921875,69139.015625,69139.015625,36426900409,BTC-USD,Bitcoin
2024-04-10,69140.2421875,71093.4296875,67503.5625,70587.8828125,70587.8828125,38318601774,BTC-USD,Bitcoin
2024-04-11,70575.734375,71256.234375,69571.8125,70060.609375,70060.609375,30153382941,BTC-USD,Bitcoin
2024-04-12,70061.3828125,71222.7421875,65254.8359375,67195.8671875,67195.8671875,44129299406,BTC-USD,Bitcoin
2024-04-13,67188.375,67931.4296875,60919.10546875,63821.47265625,63821.47265625,52869738185,BTC-USD,Bitcoin
2024-04-14,63836.23046875,65824.4296875,62205.8515625,65738.7265625,65738.7265625,49084320047,BTC-USD,Bitcoin
2024-04-15,65739.6484375,66878.6484375,62332.0703125,63426.2109375,63426.2109375,43595917654,BTC-USD,Bitcoin
2024-04-16,63419.296875,64355.66796875,61716.40234375,63811.86328125,63811.86328125,42847528078,BTC-USD,Bitcoin
2024-04-17,63831.84765625,64486.36328125,59768.5859375,61276.69140625,61276.69140625,41915247049,BTC-USD,Bitcoin
2024-04-18,61275.31640625,64125.6875,60833.48046875,63512.75390625,63512.75390625,36006307335,BTC-USD,Bitcoin
2024-04-19,63510.75,65481.59765625,59651.390625,63843.5703125,63843.5703125,49920425401,BTC-USD,Bitcoin
2024-04-20,63851.1015625,65442.45703125,63172.40234375,64994.44140625,64994.44140625,23097485495,BTC-USD,Bitcoin
2024-04-21,64992.81640625,65723.2421875,64277.72265625,64926.64453125,64926.64453125,20506644853,BTC-USD,Bitcoin
2024-04-22,64935.6328125,67233.9609375,64548.1796875,66837.6796875,66837.6796875,28282686673,BTC-USD,Bitcoin
2024-04-23,66839.890625,67199.2421875,65864.8671875,66407.2734375,66407.2734375,24310975583,BTC-USD,Bitcoin
2024-04-24,66408.71875,67075.3671875,63589.87109375,64276.8984375,64276.8984375,30276655120,BTC-USD,Bitcoin
2024-04-25,64275.01953125,65275.20703125,62783.6328125,64481.70703125,64481.70703125,32155786816,BTC-USD,Bitcoin
2024-04-26,64485.37109375,64789.65625,63322.3984375,63755.3203125,63755.3203125,24139372950,BTC-USD,Bitcoin
2024-04-27,63750.98828125,63898.36328125,62424.71875,63419.140625,63419.140625,19530783039,BTC-USD,Bitcoin
2024-04-28,63423.515625,64321.484375,62793.59765625,63113.23046875,63113.23046875,17334827993,BTC-USD,Bitcoin
2024-04-29,63106.36328125,64174.87890625,61795.45703125,63841.12109375,63841.12109375,26635912073,BTC-USD,Bitcoin
2024-04-30,63839.41796875,64703.33203125,59120.06640625,60636.85546875,60636.85546875,37840840057,BTC-USD,Bitcoin
2024-05-01,60609.49609375,60780.5,56555.29296875,58254.01171875,58254.01171875,48439780271,BTC-USD,Bitcoin
2024-05-02,58253.703125,59602.296875,56937.203125,59123.43359375,59123.43359375,32711813559,BTC-USD,Bitcoin
2024-05-03,59122.30078125,63320.50390625,58848.3125,62889.8359375,62889.8359375,33172023048,BTC-USD,Bitcoin
2024-05-04,62891.03125,64494.95703125,62599.3515625,63891.47265625,63891.47265625,20620477992,BTC-USD,Bitcoin
2024-05-05,63892.453125,64610.890625,62955.3046875,64031.1328125,64031.1328125,18296164805,BTC-USD,Bitcoin
2024-05-06,64038.3125,65494.90234375,62746.23828125,63161.94921875,63161.94921875,28697928697,BTC-USD,Bitcoin
2024-05-07,63162.76171875,64390.45703125,62285.98046875,62334.81640625,62334.81640625,25930730982,BTC-USD,Bitcoin
2024-05-08,62332.640625,62986.0859375,60877.12890625,61187.94140625,61187.94140625,26088172222,BTC-USD,Bitcoin
2024-05-09,61191.19921875,63404.9140625,60648.07421875,63049.9609375,63049.9609375,25453338161,BTC-USD,Bitcoin
2024-05-10,63055.19140625,63446.7421875,60208.78125,60792.77734375,60792.77734375,27804954694,BTC-USD,Bitcoin
2024-05-11,60793.35546875,61451.15234375,60492.625,60793.7109375,60793.7109375,13842272968,BTC-USD,Bitcoin
2024-05-12,60793.50390625,61818.15625,60632.6015625,61448.39453125,61448.39453125,13800459405,BTC-USD,Bitcoin
2024-05-13,61451.21875,63422.66015625,60769.83984375,62901.44921875,62901.44921875,27889181179,BTC-USD,Bitcoin
2024-05-14,62900.7734375,63092.125,61123.765625,61552.7890625,61552.7890625,28186271527,BTC-USD,Bitcoin
2024-05-15,61553.98828125,66454.453125,61330.41015625,66267.4921875,66267.4921875,39815167074,BTC-USD,Bitcoin
2024-05-16,66256.109375,66712.4296875,64613.0546875,65231.58203125,65231.58203125,31573077994,BTC-USD,Bitcoin
2024-05-17,65231.296875,67459.4609375,65119.31640625,67051.875,67051.875,28031279310,BTC-USD,Bitcoin
2024-05-18,67066.2109375,67387.328125,66663.5,66940.8046875,66940.8046875,16712277406,BTC-USD,Bitcoin
2024-05-19,66937.9296875,67694.296875,65937.1796875,66278.3671875,66278.3671875,19249094538,BTC-USD,Bitcoin
2024-05-20,66278.7421875,71483.5625,66086.171875,71448.1953125,71448.1953125,43850655717,BTC-USD,Bitcoin
2024-05-21,71443.0625,71946.4609375,69191.125,70136.53125,70136.53125,46932005990,BTC-USD,Bitcoin
2024-05-22,70135.3203125,70623.6953125,68977.6953125,69122.3359375,69122.3359375,32802561717,BTC-USD,Bitcoin
2024-05-23,69121.3046875,70041.2734375,66356.953125,67929.5625,67929.5625,41895680979,BTC-USD,Bitcoin
2024-05-24,67928.1328125,69220.296875,66622.671875,68526.1015625,68526.1015625,29197308153,BTC-USD,Bitcoin
2024-05-25,68526.921875,69579.3203125,68515.8203125,69265.9453125,69265.9453125,15473071741,BTC-USD,Bitcoin
2024-05-26,69264.2890625,69506.2265625,68183.890625,68518.09375,68518.09375,15628433737,BTC-USD,Bitcoin
2024-05-27,68512.1796875,70597.8828125,68232.5,69394.5546875,69394.5546875,25870990717,BTC-USD,Bitcoin
2024-05-28,69392.1953125,69514.640625,67227.15625,68296.21875,68296.21875,32722265965,BTC-USD,Bitcoin
2024-05-29,68296.3515625,68852.4609375,67101.4921875,67578.09375,67578.09375,26707072906,BTC-USD,Bitcoin
2023-05-30,1893.0931396484375,1916.574951171875,1883.9346923828125,1901.026611328125,1901.026611328125,5363439784,ETH-USD,Ethereum
2023-05-31,1901.0982666015625,1907.035400390625,1852.0947265625,1874.1304931640625,1874.1304931640625,5984512548,ETH-USD,Ethereum
2023-06-01,1873.9146728515625,1887.705322265625,1846.2274169921875,1862.201416015625,1862.201416015625,5640027197,ETH-USD,Ethereum
2023-06-02,1862.4237060546875,1910.2784423828125,1851.9647216796875,1907.256591796875,1907.256591796875,6097746022,ETH-USD,Ethereum
2023-06-03,1907.4207763671875,1908.822265625,1885.4854736328125,1892.4124755859375,1892.4124755859375,3472274607,ETH-USD,Ethereum
2023-06-04,1892.398193359375,1912.2056884765625,1885.65185546875,1890.5135498046875,1890.5135498046875,3747042696,ETH-USD,Ethereum
2023-06-05,1890.4176025390625,1890.6405029296875,1780.2115478515625,1811.828369140625,1811.828369140625,9246593033,ETH-USD,Ethereum
2023-06-06,1810.5814208984375,1896.22265625,1801.4052734375,1884.494873046875,1884.494873046875,8704411776,ETH-USD,Ethereum
2023-06-07,1884.3729248046875,1893.80908203125,1822.3031005859375,1832.39599609375,1832.39599609375,7919894455,ETH-USD,Ethereum
2023-06-08,1832.5135498046875,1861.1361083984375,1830.1650390625,1846.3018798828125,1846.3018798828125,4536041931,ETH-USD,Ethereum
2023-06-09,1846.077880859375,1854.824951171875,1828.5445556640625,1840.2252197265625,1840.2252197265625,4610831509,ETH-USD,Ethereum
2023-06-10,1840.3919677734375,1844.78564453125,1721.443115234375,1752.384765625,1752.384765625,10788500406,ETH-USD,Ethereum
2023-06-11,1752.527587890625,1776.84716796875,1741.1104736328125,1753.415283203125,1753.415283203125,4559112981,ETH-USD,Ethereum
2023-06-12,1753.075439453125,1757.6597900390625,1722.9063720703125,1742.5286865234375,1742.5286865234375,6031384958,ETH-USD,Ethereum
2023-06-13,1742.39013671875,1761.9554443359375,1727.7498779296875,1739.03759765625,1739.03759765625,6214125203,ETH-USD,Ethereum
2023-06-14,1739.2501220703125,1749.1632080078125,1637.187744140625,1650.519287109375,1650.519287109375,7462905534,ETH-USD,Ethereum
2023-06-15,1650.4981689453125,1676.4066162109375,1624.1383056640625,1665.519775390625,1665.519775390625,7328564880,ETH-USD,Ethereum
2023-06-16,1665.41064453125,1727.28955078125,1653.1708984375,1716.6688232421875,1716.6688232421875,6281023479,ETH-USD,Ethereum
2023-06-17,1716.6717529296875,1766.76318359375,1714.15087890625,1727.2041015625,1727.2041015625,4875187477,ETH-USD,Ethereum
2023-06-18,1727.1937255859375,1746.5091552734375,1718.1114501953125,1720.5775146484375,1720.5775146484375,3820038842,ETH-USD,Ethereum
2023-06-19,1720.50537109375,1745.1346435546875,1705.8134765625,1737.659423828125,1737.659423828125,5210480121,ETH-USD,Ethereum
2023-06-20,1736.8797607421875,1793.31396484375,1715.342529296875,1792.1199951171875,1792.1199951171875,7171072578,ETH-USD,Ethereum
2023-06-21,1791.9949951171875,1898.6689453125,1788.4892578125,1891.0072021484375,1891.0072021484375,11731457711,ETH-USD,Ethereum
2023-06-22,1889.79443359375,1932.0655517578125,1867.8765869140625,1872.9429931640625,1872.9429931640625,8477657143,ETH-USD,Ethereum
2023-06-23,1872.540771484375,1932.5316162109375,1865.1920166015625,1892.862060546875,1892.862060546875,8290615074,ETH-USD,Ethereum
2023-06-24,1893.77197265625,1905.2274169921875,1867.8115234375,1876.0596923828125,1876.0596923828125,5026191704,ETH-USD,Ethereum
2023-06-25,1875.84912109375,1929.0791015625,1870.85009765625,1900.506103515625,1900.506103515625,6937581709,ETH-USD,Ethereum
2023-06-26,1900.05029296875,1905.3604736328125,1840.215087890625,1859.432861328125,1859.432861328125,8619702292,ETH-USD,Ethereum
2023-06-27,1859.34619140625,1911.3111572265625,1856.83837890625,1889.703369140625,1889.703369140625,7686042202,ETH-USD,Ethereum
2023-06-28,1889.906494140625,1890.208984375,1822.102783203125,1827.97119140625,1827.97119140625,7135265016,ETH-USD,Ethereum
2023-06-29,1828.059326171875,1876.5302734375,1828.059326171875,1852.227294921875,1852.227294921875,5677228612,ETH-USD,Ethereum
2023-06-30,1852.0084228515625,1945.2742919921875,1831.281005859375,1933.18896484375,1933.18896484375,12895131248,ETH-USD,Ethereum
2023-07-01,1933.3238525390625,1942.7015380859375,1910.8486328125,1924.56591796875,1924.56591796875,5136809625,ETH-USD,Ethereum
2023-07-02,1924.4481201171875,1958.1607666015625,1895.906982421875,1937.4383544921875,1937.4383544921875,6343966490,ETH-USD,Ethereum
2023-07-03,1937.8837890625,1974.7750244140625,1934.6888427734375,1955.38916015625,1955.38916015625,7858509087,ETH-USD,Ethereum
2023-07-04,1955.524169921875,1966.3653564453125,1932.611328125,1936.633544921875,1936.633544921875,5683423776,ETH-USD,Ethereum
2023-07-05,1936.7967529296875,1942.4324951171875,1897.124755859375,1910.5880126953125,1910.5880126953125,6034088075,ETH-USD,Ethereum
2023-07-06,1910.4171142578125,1956.0123291015625,1847.8507080078125,1848.636474609375,1848.636474609375,8905008384,ETH-USD,Ethereum
2023-07-07,1847.5125732421875,1876.9632568359375,1832.025390625,1870.6025390625,1870.6025390625,6468885150,ETH-USD,Ethereum
2023-07-08,1871.0020751953125,1872.5015869140625,1844.6417236328125,1865.53955078125,1865.53955078125,4299007854,ETH-USD,Ethereum
2023-07-09,1865.594970703125,1878.6689453125,1857.748291015625,1863.009765625,1863.009765625,4392863807,ETH-USD,Ethereum
2023-07-10,1863.240234375,1905.4608154296875,1848.7772216796875,1880.556396484375,1880.556396484375,6336468234,ETH-USD,Ethereum
2023-07-11,1880.6549072265625,1889.3817138671875,1863.2186279296875,1878.3360595703125,1878.3360595703125,4905225892,ETH-USD,Ethereum
2023-07-12,1878.322021484375,1901.1484375,1865.7100830078125,1872.11376953125,1872.11376953125,6379007000,ETH-USD,Ethereum
2023-07-13,1872.040283203125,2011.88525390625,1864.49609375,2006.511474609375,2006.511474609375,11114853969,ETH-USD,Ethereum
2023-07-14,2005.6861572265625,2026.2049560546875,1901.3612060546875,1939.3470458984375,1939.3470458984375,10627449471,ETH-USD,Ethereum
2023-07-15,1939.129638671875,1946.0191650390625,1928.1873779296875,1931.466552734375,1931.466552734375,4380084234,ETH-USD,Ethereum
2023-07-16,1931.64501953125,1942.0308837890625,1917.2940673828125,1923.681884765625,1923.681884765625,4329306566,ETH-USD,Ethereum
2023-07-17,1923.6943359375,1936.1776123046875,1875.120361328125,1911.6461181640625,1911.6461181640625,6678090758,ETH-USD,Ethereum
2023-07-18,1911.697021484375,1916.4683837890625,1878.718505859375,1897.5992431640625,1897.5992431640625,5814708445,ETH-USD,Ethereum
2023-07-19,1897.7972412109375,1919.264404296875,1883.067138671875,1889.0079345703125,1889.0079345703125,6018487800,ETH-USD,Ethereum
2023-07-20,1889.07373046875,1919.264404296875,1879.734375,1890.9691162109375,1890.9691162109375,7366830684,ETH-USD,Ethereum
2023-07-21,1891.581298828125,1905.38623046875,1885.2962646484375,1892.080078125,1892.080078125,4668158260,ETH-USD,Ethereum
2023-07-22,1891.955078125,1897.0880126953125,1855.0927734375,1864.912353515625,1864.912353515625,4101305643,ETH-USD,Ethereum
2023-07-23,1866.09423828125,1904.4832763671875,1859.56884765625,1889.191650390625,1889.191650390625,4480604100,ETH-USD,Ethereum
2023-07-24,1888.8095703125,1889.761962890625,1836.8524169921875,1850.0020751953125,1850.0020751953125,6344373569,ETH-USD,Ethereum
2023-07-25,1850.0279541015625,1867.3232421875,1845.9815673828125,1857.741943359375,1857.741943359375,4163381707,ETH-USD,Ethereum
2023-07-26,1857.696533203125,1886.97412109375,1849.4368896484375,1872.159912109375,1872.159912109375,5781548155,ETH-USD,Ethereum
2023-07-27,1872.0863037109375,1885.591552734375,1855.321533203125,1860.357177734375,1860.357177734375,4291339248,ETH-USD,Ethereum
2023-07-28,1860.7025146484375,1881.457275390625,1857.0489501953125,1874.744873046875,1874.744873046875,3800973336,ETH-USD,Ethereum
2023-07-29,1874.5604248046875,1885.529296875,1870.3338623046875,1881.06884765625,1881.06884765625,2497302218,ETH-USD,Ethereum
2023-07-30,1880.87158203125,1884.1441650390625,1851.72802734375,1861.643798828125,1861.643798828125,4003005547,ETH-USD,Ethereum
2023-07-31,1861.7552490234375,1875.62939453125,1851.9154052734375,1856.162353515625,1856.162353515625,4391613314,ETH-USD,Ethereum
2023-08-01,1856.190185546875,1873.0299072265625,1817.9207763671875,1871.7921142578125,1871.7921142578125,7634860636,ETH-USD,Ethereum
2023-08-02,1873.4681396484375,1877.511474609375,1822.3482666015625,1839.0897216796875,1839.0897216796875,6448512422,ETH-USD,Ethereum
2023-08-03,1838.89794921875,1856.4075927734375,1825.3477783203125,1835.136474609375,1835.136474609375,4710581074,ETH-USD,Ethereum
2023-08-04,1834.8905029296875,1847.9122314453125,1817.413818359375,1827.712890625,1827.712890625,4861242484,ETH-USD,Ethereum
2023-08-05,1827.798583984375,1836.46484375,1824.8079833984375,1834.9879150390625,1834.9879150390625,2866049749,ETH-USD,Ethereum
2023-08-06,1834.84521484375,1836.2489013671875,1824.9866943359375,1827.4620361328125,1827.4620361328125,2963395076,ETH-USD,Ethereum
2023-08-07,1827.239501953125,1842.5225830078125,1804.7166748046875,1826.9388427734375,1826.9388427734375,5837881974,ETH-USD,Ethereum
2023-08-08,1826.9310302734375,1873.84716796875,1824.4300537109375,1855.807373046875,1855.807373046875,5812855406,ETH-USD,Ethereum
2023-08-09,1855.7794189453125,1869.736572265625,1845.48974609375,1854.297607421875,1854.297607421875,5870081833,ETH-USD,Ethereum
2023-08-10,1854.3482666015625,1863.3109130859375,1845.4422607421875,1850.75341796875,1850.75341796875,3760304518,ETH-USD,Ethereum
2023-08-11,1850.74169921875,1855.0660400390625,1839.5692138671875,1847.1243896484375,1847.1243896484375,3353025102,ETH-USD,Ethereum
2023-08-12,1847.1719970703125,1852.281005859375,1845.71923828125,1848.889892578125,1848.889892578125,2291124840,ETH-USD,Ethereum
2023-08-13,1849.0538330078125,1859.9163818359375,1834.8043212890625,1839.2801513671875,1839.2801513671875,3054625661,ETH-USD,Ethereum
2023-08-14,1839.323486328125,1853.8363037109375,1834.8004150390625,1844.185791015625,1844.185791015625,4083364724,ETH-USD,Ethereum
2023-08-15,1844.1641845703125,1845.547607421875,1816.3250732421875,1826.9327392578125,1826.9327392578125,4483923893,ETH-USD,Ethereum
2023-08-16,1827.036376953125,1829.3612060546875,1798.9666748046875,1805.6590576171875,1805.6590576171875,4976573383,ETH-USD,Ethereum
2023-08-17,1805.5673828125,1807.71484375,1551.7132568359375,1684.9334716796875,1684.9334716796875,14208462072,ETH-USD,Ethereum
2023-08-18,1682.0384521484375,1698.124267578125,1644.930908203125,1660.945068359375,1660.945068359375,9645084584,ETH-USD,Ethereum
2023-08-19,1660.8443603515625,1693.2281494140625,1654.0758056640625,1669.471923828125,1669.471923828125,4871231360,ETH-USD,Ethereum
2023-08-20,1669.5877685546875,1692.3287353515625,1662.9014892578125,1684.85205078125,1684.85205078125,4105056995,ETH-USD,Ethereum
2023-08-21,1685.0223388671875,1685.0826416015625,1651.9598388671875,1667.26904296875,1667.26904296875,5077248383,ETH-USD,Ethereum
2023-08-22,1667.279296875,1668.638671875,1596.384033203125,1633.892578125,1633.892578125,7244623133,ETH-USD,Ethereum
2023-08-23,1634.4017333984375,1696.593994140625,1629.5810546875,1679.2744140625,1679.2744140625,7191868448,ETH-USD,Ethereum
2023-08-24,1679.248291015625,1682.48974609375,1641.6270751953125,1659.944580078125,1659.944580078125,5104531920,ETH-USD,Ethereum
2023-08-25,1660.2698974609375,1671.970703125,1635.9674072265625,1652.93505859375,1652.93505859375,5396997823,ETH-USD,Ethereum
2023-08-26,1652.92724609375,1654.7777099609375,1643.712646484375,1646.3067626953125,1646.3067626953125,2423247747,ETH-USD,Ethereum
